dateTime,Cycle_Alt
2017-07-20T04:12:07.125000Z,
2017-07-20T04:12:07.250000Z,
2017-07-20T04:12:07.375000Z,
2017-07-20T04:12:07.500000Z,
2017-07-20T04:12:07.625000Z,
2017-07-20T04:12:07.750000Z,
2017-07-20T04:12:07.875000Z,
2017-07-20T04:12:08.000000Z,190
2017-07-20T04:12:08.125000Z,
2017-07-20T04:12:08.250000Z,
2017-07-20T04:12:08.375000Z,
2017-07-20T04:12:08.500000Z,
2017-07-20T04:12:08.625000Z,
2017-07-20T04:12:08.750000Z,
2017-07-20T04:12:08.875000Z,
2017-07-20T04:12:09.000000Z,190
2017-07-20T04:12:09.125000Z,
2017-07-20T04:12:09.250000Z,
2017-07-20T04:12:09.375000Z,
2017-07-20T04:12:09.500000Z,
2017-07-20T04:12:09.625000Z,
2017-07-20T04:12:09.750000Z,
2017-07-20T04:12:09.875000Z,
2017-07-20T04:12:10.000000Z,191
2017-07-20T04:12:10.125000Z,
2017-07-20T04:12:10.250000Z,
2017-07-20T04:12:10.375000Z,
2017-07-20T04:12:10.500000Z,
2017-07-20T04:12:10.625000Z,
2017-07-20T04:12:10.750000Z,
2017-07-20T04:12:10.875000Z,
2017-07-20T04:12:11.000000Z,191
2017-07-20T04:12:11.125000Z,
2017-07-20T04:12:11.250000Z,
2017-07-20T04:12:11.375000Z,
2017-07-20T04:12:11.500000Z,
2017-07-20T04:12:11.625000Z,
2017-07-20T04:12:11.750000Z,
2017-07-20T04:12:11.875000Z,
2017-07-20T04:12:12.000000Z,191
2017-07-20T04:12:12.125000Z,
2017-07-20T04:12:12.250000Z,
2017-07-20T04:12:12.375000Z,
2017-07-20T04:12:12.500000Z,
2017-07-20T04:12:12.625000Z,
2017-07-20T04:12:12.750000Z,
2017-07-20T04:12:12.875000Z,
2017-07-20T04:12:13.000000Z,192
2017-07-20T04:12:13.125000Z,
2017-07-20T04:12:13.250000Z,
2017-07-20T04:12:13.375000Z,
2017-07-20T04:12:13.500000Z,
2017-07-20T04:12:13.625000Z,
2017-07-20T04:12:13.750000Z,
2017-07-20T04:12:13.875000Z,
2017-07-20T04:12:14.000000Z,192
2017-07-20T04:12:14.125000Z,
2017-07-20T04:12:14.250000Z,
2017-07-20T04:12:14.375000Z,
2017-07-20T04:12:14.500000Z,
2017-07-20T04:12:14.625000Z,
2017-07-20T04:12:14.750000Z,
2017-07-20T04:12:14.875000Z,
2017-07-20T04:12:15.000000Z,192
2017-07-20T04:12:15.125000Z,
2017-07-20T04:12:15.250000Z,
2017-07-20T04:12:15.375000Z,
2017-07-20T04:12:15.500000Z,
2017-07-20T04:12:15.625000Z,
2017-07-20T04:12:15.750000Z,
2017-07-20T04:12:15.875000Z,
2017-07-20T04:12:16.000000Z,193
2017-07-20T04:12:16.125000Z,
2017-07-20T04:12:16.250000Z,
2017-07-20T04:12:16.375000Z,
2017-07-20T04:12:16.500000Z,
2017-07-20T04:12:16.625000Z,
2017-07-20T04:12:16.750000Z,
2017-07-20T04:12:16.875000Z,
2017-07-20T04:12:17.000000Z,193
2017-07-20T04:12:17.125000Z,
2017-07-20T04:12:17.250000Z,
2017-07-20T04:12:17.375000Z,
2017-07-20T04:12:17.500000Z,
2017-07-20T04:12:17.625000Z,
2017-07-20T04:12:17.750000Z,
2017-07-20T04:12:17.875000Z,
2017-07-20T04:12:18.000000Z,193
2017-07-20T04:12:18.125000Z,
2017-07-20T04:12:18.250000Z,
2017-07-20T04:12:18.375000Z,
2017-07-20T04:12:18.500000Z,
2017-07-20T04:12:18.625000Z,
2017-07-20T04:12:18.750000Z,
2017-07-20T04:12:18.875000Z,
2017-07-20T04:12:19.000000Z,194
2017-07-20T04:12:19.125000Z,
2017-07-20T04:12:19.250000Z,
2017-07-20T04:12:19.375000Z,
2017-07-20T04:12:19.500000Z,
2017-07-20T04:12:19.625000Z,
2017-07-20T04:12:19.750000Z,
2017-07-20T04:12:19.875000Z,
2017-07-20T04:12:20.000000Z,194
2017-07-20T04:12:20.125000Z,
2017-07-20T04:12:20.250000Z,
2017-07-20T04:12:20.375000Z,
2017-07-20T04:12:20.500000Z,
2017-07-20T04:12:20.625000Z,
2017-07-20T04:12:20.750000Z,
2017-07-20T04:12:20.875000Z,
2017-07-20T04:12:21.000000Z,195
2017-07-20T04:12:21.125000Z,
2017-07-20T04:12:21.250000Z,
2017-07-20T04:12:21.375000Z,
2017-07-20T04:12:21.500000Z,
2017-07-20T04:12:21.625000Z,
2017-07-20T04:12:21.750000Z,
2017-07-20T04:12:21.875000Z,
2017-07-20T04:12:22.000000Z,195
2017-07-20T04:12:22.125000Z,
2017-07-20T04:12:22.250000Z,
2017-07-20T04:12:22.375000Z,
2017-07-20T04:12:22.500000Z,
2017-07-20T04:12:22.625000Z,
2017-07-20T04:12:22.750000Z,
2017-07-20T04:12:22.875000Z,
2017-07-20T04:12:23.000000Z,195
2017-07-20T04:12:23.125000Z,
2017-07-20T04:12:23.250000Z,
2017-07-20T04:12:23.375000Z,
2017-07-20T04:12:23.500000Z,
2017-07-20T04:12:23.625000Z,
2017-07-20T04:12:23.750000Z,
2017-07-20T04:12:23.875000Z,
2017-07-20T04:12:24.000000Z,196
2017-07-20T04:12:24.125000Z,
2017-07-20T04:12:24.250000Z,
2017-07-20T04:12:24.375000Z,
2017-07-20T04:12:24.500000Z,
2017-07-20T04:12:24.625000Z,
2017-07-20T04:12:24.750000Z,
2017-07-20T04:12:24.875000Z,
2017-07-20T04:12:25.000000Z,196
2017-07-20T04:12:25.125000Z,
2017-07-20T04:12:25.250000Z,
2017-07-20T04:12:25.375000Z,
2017-07-20T04:12:25.500000Z,
2017-07-20T04:12:25.625000Z,
2017-07-20T04:12:25.750000Z,
2017-07-20T04:12:25.875000Z,
2017-07-20T04:12:26.000000Z,196
2017-07-20T04:12:26.125000Z,
2017-07-20T04:12:26.250000Z,
2017-07-20T04:12:26.375000Z,
2017-07-20T04:12:26.500000Z,
2017-07-20T04:12:26.625000Z,
2017-07-20T04:12:26.750000Z,
2017-07-20T04:12:26.875000Z,
2017-07-20T04:12:27.000000Z,197
2017-07-20T04:12:27.125000Z,
2017-07-20T04:12:27.250000Z,
2017-07-20T04:12:27.375000Z,
2017-07-20T04:12:27.500000Z,
2017-07-20T04:12:27.625000Z,
2017-07-20T04:12:27.750000Z,
2017-07-20T04:12:27.875000Z,
2017-07-20T04:12:28.000000Z,197
2017-07-20T04:12:28.125000Z,
2017-07-20T04:12:28.250000Z,
2017-07-20T04:12:28.375000Z,
2017-07-20T04:12:28.500000Z,
2017-07-20T04:12:28.625000Z,
2017-07-20T04:12:28.750000Z,
2017-07-20T04:12:28.875000Z,
2017-07-20T04:12:29.000000Z,198
2017-07-20T04:12:29.125000Z,
2017-07-20T04:12:29.250000Z,
2017-07-20T04:12:29.375000Z,
2017-07-20T04:12:29.500000Z,
2017-07-20T04:12:29.625000Z,
2017-07-20T04:12:29.750000Z,
2017-07-20T04:12:29.875000Z,
2017-07-20T04:12:30.000000Z,198
2017-07-20T04:12:30.125000Z,
2017-07-20T04:12:30.250000Z,
2017-07-20T04:12:30.375000Z,
2017-07-20T04:12:30.500000Z,
2017-07-20T04:12:30.625000Z,
2017-07-20T04:12:30.750000Z,
2017-07-20T04:12:30.875000Z,
2017-07-20T04:12:31.000000Z,198
2017-07-20T04:12:31.125000Z,
2017-07-20T04:12:31.250000Z,
2017-07-20T04:12:31.375000Z,
2017-07-20T04:12:31.500000Z,
2017-07-20T04:12:31.625000Z,
2017-07-20T04:12:31.750000Z,
2017-07-20T04:12:31.875000Z,
2017-07-20T04:12:32.000000Z,199
2017-07-20T04:12:32.125000Z,
2017-07-20T04:12:32.250000Z,
2017-07-20T04:12:32.375000Z,
2017-07-20T04:12:32.500000Z,
2017-07-20T04:12:32.625000Z,
2017-07-20T04:12:32.750000Z,
2017-07-20T04:12:32.875000Z,
2017-07-20T04:12:33.000000Z,199
2017-07-20T04:12:33.125000Z,
2017-07-20T04:12:33.250000Z,
2017-07-20T04:12:33.375000Z,
2017-07-20T04:12:33.500000Z,
2017-07-20T04:12:33.625000Z,
2017-07-20T04:12:33.750000Z,
2017-07-20T04:12:33.875000Z,
2017-07-20T04:12:34.000000Z,199
2017-07-20T04:12:34.125000Z,
2017-07-20T04:12:34.250000Z,
2017-07-20T04:12:34.375000Z,
2017-07-20T04:12:34.500000Z,
2017-07-20T04:12:34.625000Z,
2017-07-20T04:12:34.750000Z,
2017-07-20T04:12:34.875000Z,
2017-07-20T04:12:35.000000Z,200
2017-07-20T04:12:35.125000Z,
2017-07-20T04:12:35.250000Z,
2017-07-20T04:12:35.375000Z,
2017-07-20T04:12:35.500000Z,
2017-07-20T04:12:35.625000Z,
2017-07-20T04:12:35.750000Z,
2017-07-20T04:12:35.875000Z,
2017-07-20T04:12:36.000000Z,200
2017-07-20T04:12:36.125000Z,
2017-07-20T04:12:36.250000Z,
2017-07-20T04:12:36.375000Z,
2017-07-20T04:12:36.500000Z,
2017-07-20T04:12:36.625000Z,
2017-07-20T04:12:36.750000Z,
2017-07-20T04:12:36.875000Z,
2017-07-20T04:12:37.000000Z,200
2017-07-20T04:12:37.125000Z,
2017-07-20T04:12:37.250000Z,
2017-07-20T04:12:37.375000Z,
2017-07-20T04:12:37.500000Z,
2017-07-20T04:12:37.625000Z,
2017-07-20T04:12:37.750000Z,
2017-07-20T04:12:37.875000Z,
2017-07-20T04:12:38.000000Z,201
2017-07-20T04:12:38.125000Z,
2017-07-20T04:12:38.250000Z,
2017-07-20T04:12:38.375000Z,
2017-07-20T04:12:38.500000Z,
2017-07-20T04:12:38.625000Z,
2017-07-20T04:12:38.750000Z,
2017-07-20T04:12:38.875000Z,
2017-07-20T04:12:39.000000Z,201
2017-07-20T04:12:39.125000Z,
2017-07-20T04:12:39.250000Z,
2017-07-20T04:12:39.375000Z,
2017-07-20T04:12:39.500000Z,
2017-07-20T04:12:39.625000Z,
2017-07-20T04:12:39.750000Z,
2017-07-20T04:12:39.875000Z,
2017-07-20T04:12:40.000000Z,201
2017-07-20T04:12:40.125000Z,
2017-07-20T04:12:40.250000Z,
2017-07-20T04:12:40.375000Z,
2017-07-20T04:12:40.500000Z,
2017-07-20T04:12:40.625000Z,
2017-07-20T04:12:40.750000Z,
2017-07-20T04:12:40.875000Z,
2017-07-20T04:12:41.000000Z,201
2017-07-20T04:12:41.125000Z,
2017-07-20T04:12:41.250000Z,
2017-07-20T04:12:41.375000Z,
2017-07-20T04:12:41.500000Z,
2017-07-20T04:12:41.625000Z,
2017-07-20T04:12:41.750000Z,
2017-07-20T04:12:41.875000Z,
2017-07-20T04:12:42.000000Z,202
2017-07-20T04:12:42.125000Z,
2017-07-20T04:12:42.250000Z,
2017-07-20T04:12:42.375000Z,
2017-07-20T04:12:42.500000Z,
2017-07-20T04:12:42.625000Z,
2017-07-20T04:12:42.750000Z,
2017-07-20T04:12:42.875000Z,
2017-07-20T04:12:43.000000Z,202
2017-07-20T04:12:43.125000Z,
2017-07-20T04:12:43.250000Z,
2017-07-20T04:12:43.375000Z,
2017-07-20T04:12:43.500000Z,
2017-07-20T04:12:43.625000Z,
2017-07-20T04:12:43.750000Z,
2017-07-20T04:12:43.875000Z,
2017-07-20T04:12:44.000000Z,202
2017-07-20T04:12:44.125000Z,
2017-07-20T04:12:44.250000Z,
2017-07-20T04:12:44.375000Z,
2017-07-20T04:12:44.500000Z,
2017-07-20T04:12:44.625000Z,
2017-07-20T04:12:44.750000Z,
2017-07-20T04:12:44.875000Z,
2017-07-20T04:12:45.000000Z,202
2017-07-20T04:12:45.125000Z,
2017-07-20T04:12:45.250000Z,
2017-07-20T04:12:45.375000Z,
2017-07-20T04:12:45.500000Z,
2017-07-20T04:12:45.625000Z,
2017-07-20T04:12:45.750000Z,
2017-07-20T04:12:45.875000Z,
2017-07-20T04:12:46.000000Z,203
2017-07-20T04:12:46.125000Z,
2017-07-20T04:12:46.250000Z,
2017-07-20T04:12:46.375000Z,
2017-07-20T04:12:46.500000Z,
2017-07-20T04:12:46.625000Z,
2017-07-20T04:12:46.750000Z,
2017-07-20T04:12:46.875000Z,
2017-07-20T04:12:47.000000Z,203
2017-07-20T04:12:47.125000Z,
2017-07-20T04:12:47.250000Z,
2017-07-20T04:12:47.375000Z,
2017-07-20T04:12:47.500000Z,
2017-07-20T04:12:47.625000Z,
2017-07-20T04:12:47.750000Z,
2017-07-20T04:12:47.875000Z,
2017-07-20T04:12:48.000000Z,203
2017-07-20T04:12:48.125000Z,
2017-07-20T04:12:48.250000Z,
2017-07-20T04:12:48.375000Z,
2017-07-20T04:12:48.500000Z,
2017-07-20T04:12:48.625000Z,
2017-07-20T04:12:48.750000Z,
2017-07-20T04:12:48.875000Z,
2017-07-20T04:12:49.000000Z,204
2017-07-20T04:12:49.125000Z,
2017-07-20T04:12:49.250000Z,
2017-07-20T04:12:49.375000Z,
2017-07-20T04:12:49.500000Z,
2017-07-20T04:12:49.625000Z,
2017-07-20T04:12:49.750000Z,
2017-07-20T04:12:49.875000Z,
2017-07-20T04:12:50.000000Z,204
2017-07-20T04:12:50.125000Z,
2017-07-20T04:12:50.250000Z,
2017-07-20T04:12:50.375000Z,
2017-07-20T04:12:50.500000Z,
2017-07-20T04:12:50.625000Z,
2017-07-20T04:12:50.750000Z,
2017-07-20T04:12:50.875000Z,
2017-07-20T04:12:51.000000Z,204
2017-07-20T04:12:51.125000Z,
2017-07-20T04:12:51.250000Z,
2017-07-20T04:12:51.375000Z,
2017-07-20T04:12:51.500000Z,
2017-07-20T04:12:51.625000Z,
2017-07-20T04:12:51.750000Z,
2017-07-20T04:12:51.875000Z,
2017-07-20T04:12:52.000000Z,204
2017-07-20T04:12:52.125000Z,
2017-07-20T04:12:52.250000Z,
2017-07-20T04:12:52.375000Z,
2017-07-20T04:12:52.500000Z,
2017-07-20T04:12:52.625000Z,
2017-07-20T04:12:52.750000Z,
2017-07-20T04:12:52.875000Z,
2017-07-20T04:12:53.000000Z,205
2017-07-20T04:12:53.125000Z,
2017-07-20T04:12:53.250000Z,
2017-07-20T04:12:53.375000Z,
2017-07-20T04:12:53.500000Z,
2017-07-20T04:12:53.625000Z,
2017-07-20T04:12:53.750000Z,
2017-07-20T04:12:53.875000Z,
2017-07-20T04:12:54.000000Z,205
2017-07-20T04:12:54.125000Z,
2017-07-20T04:12:54.250000Z,
2017-07-20T04:12:54.375000Z,
2017-07-20T04:12:54.500000Z,
2017-07-20T04:12:54.625000Z,
2017-07-20T04:12:54.750000Z,
2017-07-20T04:12:54.875000Z,
2017-07-20T04:12:55.000000Z,205
2017-07-20T04:12:55.125000Z,
2017-07-20T04:12:55.250000Z,
2017-07-20T04:12:55.375000Z,
2017-07-20T04:12:55.500000Z,
2017-07-20T04:12:55.625000Z,
2017-07-20T04:12:55.750000Z,
2017-07-20T04:12:55.875000Z,
2017-07-20T04:12:56.000000Z,205
2017-07-20T04:12:56.125000Z,
2017-07-20T04:12:56.250000Z,
2017-07-20T04:12:56.375000Z,
2017-07-20T04:12:56.500000Z,
2017-07-20T04:12:56.625000Z,
2017-07-20T04:12:56.750000Z,
2017-07-20T04:12:56.875000Z,
2017-07-20T04:12:57.000000Z,206
2017-07-20T04:12:57.125000Z,
2017-07-20T04:12:57.250000Z,
2017-07-20T04:12:57.375000Z,
2017-07-20T04:12:57.500000Z,
2017-07-20T04:12:57.625000Z,
2017-07-20T04:12:57.750000Z,
2017-07-20T04:12:57.875000Z,
2017-07-20T04:12:58.000000Z,206
2017-07-20T04:12:58.125000Z,
2017-07-20T04:12:58.250000Z,
2017-07-20T04:12:58.375000Z,
2017-07-20T04:12:58.500000Z,
2017-07-20T04:12:58.625000Z,
2017-07-20T04:12:58.750000Z,
2017-07-20T04:12:58.875000Z,
2017-07-20T04:12:59.000000Z,206
2017-07-20T04:12:59.125000Z,
2017-07-20T04:12:59.250000Z,
2017-07-20T04:12:59.375000Z,
2017-07-20T04:12:59.500000Z,
2017-07-20T04:12:59.625000Z,
2017-07-20T04:12:59.750000Z,
2017-07-20T04:12:59.875000Z,
2017-07-20T04:13:00.000000Z,206
2017-07-20T04:13:00.125000Z,
2017-07-20T04:13:00.250000Z,
2017-07-20T04:13:00.375000Z,
2017-07-20T04:13:00.500000Z,
2017-07-20T04:13:00.625000Z,
2017-07-20T04:13:00.750000Z,
2017-07-20T04:13:00.875000Z,
2017-07-20T04:13:01.000000Z,207
2017-07-20T04:13:01.125000Z,
2017-07-20T04:13:01.250000Z,
2017-07-20T04:13:01.375000Z,
2017-07-20T04:13:01.500000Z,
2017-07-20T04:13:01.625000Z,
2017-07-20T04:13:01.750000Z,
2017-07-20T04:13:01.875000Z,
2017-07-20T04:13:02.000000Z,207
2017-07-20T04:13:02.125000Z,
2017-07-20T04:13:02.250000Z,
2017-07-20T04:13:02.375000Z,
2017-07-20T04:13:02.500000Z,
2017-07-20T04:13:02.625000Z,
2017-07-20T04:13:02.750000Z,
2017-07-20T04:13:02.875000Z,
2017-07-20T04:13:03.000000Z,207
2017-07-20T04:13:03.125000Z,
2017-07-20T04:13:03.250000Z,
2017-07-20T04:13:03.375000Z,
2017-07-20T04:13:03.500000Z,
2017-07-20T04:13:03.625000Z,
2017-07-20T04:13:03.750000Z,
2017-07-20T04:13:03.875000Z,
2017-07-20T04:13:04.000000Z,207
2017-07-20T04:13:04.125000Z,
2017-07-20T04:13:04.250000Z,
2017-07-20T04:13:04.375000Z,
2017-07-20T04:13:04.500000Z,
2017-07-20T04:13:04.625000Z,
2017-07-20T04:13:04.750000Z,
2017-07-20T04:13:04.875000Z,
2017-07-20T04:13:05.000000Z,208
2017-07-20T04:13:05.125000Z,
2017-07-20T04:13:05.250000Z,
2017-07-20T04:13:05.375000Z,
2017-07-20T04:13:05.500000Z,
2017-07-20T04:13:05.625000Z,
2017-07-20T04:13:05.750000Z,
2017-07-20T04:13:05.875000Z,
2017-07-20T04:13:06.000000Z,208
2017-07-20T04:13:06.125000Z,
2017-07-20T04:13:06.250000Z,
2017-07-20T04:13:06.375000Z,
2017-07-20T04:13:06.500000Z,
2017-07-20T04:13:06.625000Z,
2017-07-20T04:13:06.750000Z,
2017-07-20T04:13:06.875000Z,
2017-07-20T04:13:07.000000Z,208
2017-07-20T04:13:07.125000Z,
2017-07-20T04:13:07.250000Z,
2017-07-20T04:13:07.375000Z,
2017-07-20T04:13:07.500000Z,
2017-07-20T04:13:07.625000Z,
2017-07-20T04:13:07.750000Z,
2017-07-20T04:13:07.875000Z,
2017-07-20T04:13:08.000000Z,208
2017-07-20T04:13:08.125000Z,
2017-07-20T04:13:08.250000Z,
2017-07-20T04:13:08.375000Z,
2017-07-20T04:13:08.500000Z,
2017-07-20T04:13:08.625000Z,
2017-07-20T04:13:08.750000Z,
2017-07-20T04:13:08.875000Z,
2017-07-20T04:13:09.000000Z,209
2017-07-20T04:13:09.125000Z,
2017-07-20T04:13:09.250000Z,
2017-07-20T04:13:09.375000Z,
2017-07-20T04:13:09.500000Z,
2017-07-20T04:13:09.625000Z,
2017-07-20T04:13:09.750000Z,
2017-07-20T04:13:09.875000Z,
2017-07-20T04:13:10.000000Z,209
2017-07-20T04:13:10.125000Z,
2017-07-20T04:13:10.250000Z,
2017-07-20T04:13:10.375000Z,
2017-07-20T04:13:10.500000Z,
2017-07-20T04:13:10.625000Z,
2017-07-20T04:13:10.750000Z,
2017-07-20T04:13:10.875000Z,
2017-07-20T04:13:11.000000Z,209
2017-07-20T04:13:11.125000Z,
2017-07-20T04:13:11.250000Z,
2017-07-20T04:13:11.375000Z,
2017-07-20T04:13:11.500000Z,
2017-07-20T04:13:11.625000Z,
2017-07-20T04:13:11.750000Z,
2017-07-20T04:13:11.875000Z,
2017-07-20T04:13:12.000000Z,209
2017-07-20T04:13:12.125000Z,
2017-07-20T04:13:12.250000Z,
2017-07-20T04:13:12.375000Z,
2017-07-20T04:13:12.500000Z,
2017-07-20T04:13:12.625000Z,
2017-07-20T04:13:12.750000Z,
2017-07-20T04:13:12.875000Z,
2017-07-20T04:13:13.000000Z,210
2017-07-20T04:13:13.125000Z,
2017-07-20T04:13:13.250000Z,
2017-07-20T04:13:13.375000Z,
2017-07-20T04:13:13.500000Z,
2017-07-20T04:13:13.625000Z,
2017-07-20T04:13:13.750000Z,
2017-07-20T04:13:13.875000Z,
2017-07-20T04:13:14.000000Z,210
2017-07-20T04:13:14.125000Z,
2017-07-20T04:13:14.250000Z,
2017-07-20T04:13:14.375000Z,
2017-07-20T04:13:14.500000Z,
2017-07-20T04:13:14.625000Z,
2017-07-20T04:13:14.750000Z,
2017-07-20T04:13:14.875000Z,
2017-07-20T04:13:15.000000Z,210
2017-07-20T04:13:15.125000Z,
2017-07-20T04:13:15.250000Z,
2017-07-20T04:13:15.375000Z,
2017-07-20T04:13:15.500000Z,
2017-07-20T04:13:15.625000Z,
2017-07-20T04:13:15.750000Z,
2017-07-20T04:13:15.875000Z,
2017-07-20T04:13:16.000000Z,210
2017-07-20T04:13:16.125000Z,
2017-07-20T04:13:16.250000Z,
2017-07-20T04:13:16.375000Z,
2017-07-20T04:13:16.500000Z,
2017-07-20T04:13:16.625000Z,
2017-07-20T04:13:16.750000Z,
2017-07-20T04:13:16.875000Z,
2017-07-20T04:13:17.000000Z,211
2017-07-20T04:13:17.125000Z,
2017-07-20T04:13:17.250000Z,
2017-07-20T04:13:17.375000Z,
2017-07-20T04:13:17.500000Z,
2017-07-20T04:13:17.625000Z,
2017-07-20T04:13:17.750000Z,
2017-07-20T04:13:17.875000Z,
2017-07-20T04:13:18.000000Z,211
2017-07-20T04:13:18.125000Z,
2017-07-20T04:13:18.250000Z,
2017-07-20T04:13:18.375000Z,
2017-07-20T04:13:18.500000Z,
2017-07-20T04:13:18.625000Z,
2017-07-20T04:13:18.750000Z,
2017-07-20T04:13:18.875000Z,
2017-07-20T04:13:19.000000Z,211
2017-07-20T04:13:19.125000Z,
2017-07-20T04:13:19.250000Z,
2017-07-20T04:13:19.375000Z,
2017-07-20T04:13:19.500000Z,
2017-07-20T04:13:19.625000Z,
2017-07-20T04:13:19.750000Z,
2017-07-20T04:13:19.875000Z,
2017-07-20T04:13:20.000000Z,212
2017-07-20T04:13:20.125000Z,
2017-07-20T04:13:20.250000Z,
2017-07-20T04:13:20.375000Z,
2017-07-20T04:13:20.500000Z,
2017-07-20T04:13:20.625000Z,
2017-07-20T04:13:20.750000Z,
2017-07-20T04:13:20.875000Z,
2017-07-20T04:13:21.000000Z,212
2017-07-20T04:13:21.125000Z,
2017-07-20T04:13:21.250000Z,
2017-07-20T04:13:21.375000Z,
2017-07-20T04:13:21.500000Z,
2017-07-20T04:13:21.625000Z,
2017-07-20T04:13:21.750000Z,
2017-07-20T04:13:21.875000Z,
2017-07-20T04:13:22.000000Z,212
2017-07-20T04:13:22.125000Z,
2017-07-20T04:13:22.250000Z,
2017-07-20T04:13:22.375000Z,
2017-07-20T04:13:22.500000Z,
2017-07-20T04:13:22.625000Z,
2017-07-20T04:13:22.750000Z,
2017-07-20T04:13:22.875000Z,
2017-07-20T04:13:23.000000Z,212
2017-07-20T04:13:23.125000Z,
2017-07-20T04:13:23.250000Z,
2017-07-20T04:13:23.375000Z,
2017-07-20T04:13:23.500000Z,
2017-07-20T04:13:23.625000Z,
2017-07-20T04:13:23.750000Z,
2017-07-20T04:13:23.875000Z,
2017-07-20T04:13:24.000000Z,213
2017-07-20T04:13:24.125000Z,
2017-07-20T04:13:24.250000Z,
2017-07-20T04:13:24.375000Z,
2017-07-20T04:13:24.500000Z,
2017-07-20T04:13:24.625000Z,
2017-07-20T04:13:24.750000Z,
2017-07-20T04:13:24.875000Z,
2017-07-20T04:13:25.000000Z,213
2017-07-20T04:13:25.125000Z,
2017-07-20T04:13:25.250000Z,
2017-07-20T04:13:25.375000Z,
2017-07-20T04:13:25.500000Z,
2017-07-20T04:13:25.625000Z,
2017-07-20T04:13:25.750000Z,
2017-07-20T04:13:25.875000Z,
2017-07-20T04:13:26.000000Z,214
2017-07-20T04:13:26.125000Z,
2017-07-20T04:13:26.250000Z,
2017-07-20T04:13:26.375000Z,
2017-07-20T04:13:26.500000Z,
2017-07-20T04:13:26.625000Z,
2017-07-20T04:13:26.750000Z,
2017-07-20T04:13:26.875000Z,
2017-07-20T04:13:27.000000Z,214
2017-07-20T04:13:27.125000Z,
2017-07-20T04:13:27.250000Z,
2017-07-20T04:13:27.375000Z,
2017-07-20T04:13:27.500000Z,
2017-07-20T04:13:27.625000Z,
2017-07-20T04:13:27.750000Z,
2017-07-20T04:13:27.875000Z,
2017-07-20T04:13:28.000000Z,214
2017-07-20T04:13:28.125000Z,
2017-07-20T04:13:28.250000Z,
2017-07-20T04:13:28.375000Z,
2017-07-20T04:13:28.500000Z,
2017-07-20T04:13:28.625000Z,
2017-07-20T04:13:28.750000Z,
2017-07-20T04:13:28.875000Z,
2017-07-20T04:13:29.000000Z,215
2017-07-20T04:13:29.125000Z,
2017-07-20T04:13:29.250000Z,
2017-07-20T04:13:29.375000Z,
2017-07-20T04:13:29.500000Z,
2017-07-20T04:13:29.625000Z,
2017-07-20T04:13:29.750000Z,
2017-07-20T04:13:29.875000Z,
2017-07-20T04:13:30.000000Z,215
2017-07-20T04:13:30.125000Z,
2017-07-20T04:13:30.250000Z,
2017-07-20T04:13:30.375000Z,
2017-07-20T04:13:30.500000Z,
2017-07-20T04:13:30.625000Z,
2017-07-20T04:13:30.750000Z,
2017-07-20T04:13:30.875000Z,
2017-07-20T04:13:31.000000Z,215
2017-07-20T04:13:31.125000Z,
2017-07-20T04:13:31.250000Z,
2017-07-20T04:13:31.375000Z,
2017-07-20T04:13:31.500000Z,
2017-07-20T04:13:31.625000Z,
2017-07-20T04:13:31.750000Z,
2017-07-20T04:13:31.875000Z,
2017-07-20T04:13:32.000000Z,216
2017-07-20T04:13:32.125000Z,
2017-07-20T04:13:32.250000Z,
2017-07-20T04:13:32.375000Z,
2017-07-20T04:13:32.500000Z,
2017-07-20T04:13:32.625000Z,
2017-07-20T04:13:32.750000Z,
2017-07-20T04:13:32.875000Z,
2017-07-20T04:13:33.000000Z,216
2017-07-20T04:13:33.125000Z,
2017-07-20T04:13:33.250000Z,
2017-07-20T04:13:33.375000Z,
2017-07-20T04:13:33.500000Z,
2017-07-20T04:13:33.625000Z,
2017-07-20T04:13:33.750000Z,
2017-07-20T04:13:33.875000Z,
2017-07-20T04:13:34.000000Z,216
2017-07-20T04:13:34.125000Z,
2017-07-20T04:13:34.250000Z,
2017-07-20T04:13:34.375000Z,
2017-07-20T04:13:34.500000Z,
2017-07-20T04:13:34.625000Z,
2017-07-20T04:13:34.750000Z,
2017-07-20T04:13:34.875000Z,
2017-07-20T04:13:35.000000Z,216
2017-07-20T04:13:35.125000Z,
2017-07-20T04:13:35.250000Z,
2017-07-20T04:13:35.375000Z,
2017-07-20T04:13:35.500000Z,
2017-07-20T04:13:35.625000Z,
2017-07-20T04:13:35.750000Z,
2017-07-20T04:13:35.875000Z,
2017-07-20T04:13:36.000000Z,217
2017-07-20T04:13:36.125000Z,
2017-07-20T04:13:36.250000Z,
2017-07-20T04:13:36.375000Z,
2017-07-20T04:13:36.500000Z,
2017-07-20T04:13:36.625000Z,
2017-07-20T04:13:36.750000Z,
2017-07-20T04:13:36.875000Z,
2017-07-20T04:13:37.000000Z,217
2017-07-20T04:13:37.125000Z,
2017-07-20T04:13:37.250000Z,
2017-07-20T04:13:37.375000Z,
2017-07-20T04:13:37.500000Z,
2017-07-20T04:13:37.625000Z,
2017-07-20T04:13:37.750000Z,
2017-07-20T04:13:37.875000Z,
2017-07-20T04:13:38.000000Z,217
2017-07-20T04:13:38.125000Z,
2017-07-20T04:13:38.250000Z,
2017-07-20T04:13:38.375000Z,
